ensgene	control_1	treated_1	control_2	treated_2
ENSG00000270490	2,0	3,0	5,0	1,0
ENSG00000270491	0,0	0,0	0,0	0,0
ENSG00000270492	0,0	0,0	1,0	1,0
ENSG00000270493	0,0	0,0	0,0	0,0
ENSG00000270494	0,0	0,0	0,0	0,0
ENSG00000270495	0,0	0,0	0,0	0,0
ENSG00000270496	0,0	0,0	0,0	0,0
ENSG00000270497	3,0	1,0	2,0	3,0
ENSG00000270499	0,0	2,0	0,0	0,0
ENSG00000270500	0,0	0,0	0,0	0,0
ENSG00000270503	0,0	0,0	0,0	0,0
ENSG00000270505	0,0	0,0	0,0	0,0
ENSG00000270506	0,0	0,0	0,0	0,0
ENSG00000270507	0,0	0,0	0,0	0,0
ENSG00000270509	0,0	0,0	0,0	0,0
ENSG00000270510	2,0	2,0	1,0	2,0
ENSG00000270512	0,0	0,0	1,0	0,0
ENSG00000270513	0,0	0,0	0,0	0,0
ENSG00000270516	0,0	0,0	0,0	0,0
ENSG00000270518	3,0	1,0	2,0	0,0
ENSG00000270521	0,0	0,0	0,0	1,0
ENSG00000270524	0,0	0,0	0,0	0,0
ENSG00000270526	0,0	0,0	0,0	0,0
ENSG00000270528	0,0	0,0	2,0	0,0
ENSG00000270531	0,0	0,0	0,0	0,0
ENSG00000270532	0,0	0,0	0,0	1,0
ENSG00000270533	32,0	27,0	37,0	19,0
ENSG00000270535	0,0	0,0	0,0	0,0
ENSG00000270538	0,0	0,0	0,0	0,0
ENSG00000270541	0,0	0,0	0,0	0,0
ENSG00000270542	0,0	0,0	0,0	0,0
ENSG00000270549	1,0	0,0	0,0	0,0
ENSG00000270550	0,0	0,0	0,0	0,0
ENSG00000270552	0,0	0,0	0,0	0,0
ENSG00000270553	0,0	2,0	0,0	0,0
ENSG00000270554	0,0	0,0	0,0	0,0
ENSG00000270555	0,0	0,0	0,0	0,0
ENSG00000270558	3,0	3,0	5,0	6,0
ENSG00000270560	0,0	0,0	0,0	0,0
ENSG00000270569	0,0	0,0	0,0	0,0
ENSG00000270570	0,0	0,0	0,0	0,0
ENSG00000270575	0,0	0,0	0,0	0,0
ENSG00000270576	0,0	0,0	0,0	0,0
ENSG00000270577	0,0	0,0	0,0	1,0
ENSG00000270578	1,0	0,0	1,0	4,0
ENSG00000270583	0,0	0,0	0,0	0,0
ENSG00000270584	0,0	0,0	0,0	0,0
ENSG00000270585	1,0	3,0	1,0	0,0
ENSG00000270587	5,0	2,0	5,0	0,0
ENSG00000270588	0,0	0,0	0,0	0,0
ENSG00000270591	1,0	0,0	1,0	0,0
ENSG00000270593	0,0	0,0	0,0	0,0
ENSG00000270598	0,0	0,0	0,0	0,0
ENSG00000270601	0,0	0,0	0,0	0,0
ENSG00000270606	0,0	0,0	1,0	0,0
ENSG00000270610	0,0	0,0	0,0	0,0
ENSG00000270611	0,0	0,0	0,0	0,0
ENSG00000270612	0,0	0,0	0,0	0,0
ENSG00000270614	2,0	1,0	0,0	2,0
ENSG00000270615	0,0	0,0	0,0	0,0
ENSG00000270617	11,0	0,0	6,0	0,0
ENSG00000270618	0,0	0,0	0,0	0,0
ENSG00000270619	0,0	0,0	0,0	0,0
ENSG00000270620	0,0	0,0	0,0	0,0
ENSG00000270623	0,0	0,0	0,0	0,0
ENSG00000270624	0,0	0,0	0,0	0,0
ENSG00000270625	0,0	0,0	0,0	0,0
ENSG00000270627	0,0	0,0	0,0	0,0
ENSG00000270629	3504,0	2538,0	6289,0	2929,0
ENSG00000270631	0,0	0,0	0,0	0,0
ENSG00000270632	1,0	0,0	0,0	0,0
ENSG00000270634	0,0	0,0	0,0	0,0
ENSG00000270639	0,0	0,0	0,0	0,0
ENSG00000270646	0,0	0,0	0,0	0,0
ENSG00000270647	1270,0	1359,0	1355,0	892,0
ENSG00000270648	0,0	0,0	0,0	0,0
ENSG00000270652	0,0	0,0	0,0	0,0
ENSG00000270654	0,0	0,0	0,0	0,0
ENSG00000270655	0,0	0,0	0,0	0,0
ENSG00000270664	0,0	0,0	0,0	0,0
ENSG00000270665	0,0	0,0	0,0	0,0
ENSG00000270666	0,0	0,0	1,0	1,0
ENSG00000270669	0,0	0,0	0,0	0,0
ENSG00000270670	31,0	33,0	37,0	10,0
ENSG00000270672	252,0	252,0	1247,0	905,0
ENSG00000270677	0,0	0,0	0,0	0,0
ENSG00000270678	0,0	0,0	0,0	0,0
ENSG00000270679	0,0	0,0	0,0	2,0
ENSG00000270680	0,0	0,0	0,0	0,0
ENSG00000270682	0,0	0,0	0,0	0,0
ENSG00000270683	0,0	0,0	0,0	0,0
ENSG00000270685	0,0	0,0	0,0	0,0
ENSG00000270688	0,0	0,0	0,0	0,0
ENSG00000270689	1,0	2,0	0,0	10,0
ENSG00000270690	0,0	0,0	0,0	1,0
ENSG00000270691	0,0	0,0	0,0	0,0
ENSG00000270694	0,0	0,0	0,0	0,0
ENSG00000270695	0,0	0,0	0,0	0,0
ENSG00000270698	0,0	0,0	0,0	0,0
ENSG00000270699	0,0	0,0	0,0	0,0
ENSG00000270701	0,0	0,0	0,0	0,0
ENSG00000270702	0,0	1,0	0,0	0,0
ENSG00000270705	0,0	0,0	0,0	0,0
ENSG00000270706	0,0	0,0	2,0	0,0
ENSG00000270708	0,0	0,0	0,0	0,0
ENSG00000270709	0,0	0,0	0,0	0,0
ENSG00000270710	0,0	0,0	0,0	0,0
ENSG00000270711	1,0	0,0	0,0	0,0
ENSG00000270712	0,0	0,0	0,0	0,0
ENSG00000270713	0,0	0,0	0,0	0,0
ENSG00000270714	0,0	0,0	0,0	0,0
ENSG00000270716	0,0	0,0	0,0	0,0
ENSG00000270718	0,0	0,0	0,0	0,0
ENSG00000270719	0,0	0,0	0,0	0,0
ENSG00000270723	0,0	0,0	0,0	0,0
ENSG00000270727	0,0	0,0	0,0	0,0
ENSG00000270728	17,0	14,0	18,0	16,0
ENSG00000270729	0,0	0,0	0,0	0,0
ENSG00000270733	0,0	0,0	1,0	0,0
ENSG00000270734	0,0	0,0	0,0	0,0
ENSG00000270736	0,0	0,0	0,0	0,0
ENSG00000270739	0,0	0,0	1,0	1,0
ENSG00000270741	0,0	0,0	0,0	0,0
ENSG00000270745	0,0	0,0	0,0	0,0
ENSG00000270747	0,0	0,0	0,0	0,0
ENSG00000270748	0,0	0,0	0,0	0,0
ENSG00000270749	0,0	0,0	0,0	0,0
ENSG00000270753	0,0	0,0	0,0	0,0
ENSG00000270754	0,0	0,0	0,0	0,0
ENSG00000270757	146,0	70,0	130,0	51,0
ENSG00000270759	0,0	0,0	0,0	0,0
ENSG00000270762	0,0	0,0	0,0	0,0
ENSG00000270763	0,0	0,0	0,0	0,0
ENSG00000270764	0,0	0,0	0,0	0,0
ENSG00000270765	1,0	0,0	1,0	0,0
ENSG00000270766	0,0	0,0	0,0	0,0
ENSG00000270767	0,0	0,0	0,0	0,0
ENSG00000270771	0,0	0,0	0,0	0,0
ENSG00000270772	0,0	0,0	0,0	0,0
ENSG00000270773	0,0	2,0	0,0	1,0
ENSG00000270775	3,0	0,0	0,0	1,0
ENSG00000270776	0,0	0,0	0,0	0,0
ENSG00000270778	0,0	0,0	0,0	0,0
ENSG00000270779	0,0	0,0	0,0	0,0
ENSG00000270780	0,0	0,0	0,0	0,0
ENSG00000270781	0,0	0,0	1,0	0,0
ENSG00000270782	0,0	0,0	0,0	0,0
ENSG00000270788	0,0	0,0	0,0	0,0
ENSG00000270789	0,0	0,0	0,0	0,0
ENSG00000270790	0,0	0,0	0,0	0,0
ENSG00000270791	0,0	1,0	0,0	0,0
ENSG00000270793	0,0	0,0	0,0	0,0
ENSG00000270794	0,0	0,0	0,0	0,0
ENSG00000270797	0,0	0,0	4,0	3,0
ENSG00000270798	0,0	0,0	0,0	0,0
ENSG00000270799	0,0	0,0	0,0	0,0
ENSG00000270800	210,0	214,0	370,0	148,0
ENSG00000270802	0,0	0,0	0,0	0,0
ENSG00000270804	24,0	19,0	42,0	12,0
ENSG00000270806	0,0	0,0	0,0	0,0
ENSG00000270807	0,0	0,0	0,0	0,0
ENSG00000270808	1,0	2,0	2,0	1,0
ENSG00000270809	0,0	1,0	0,0	0,0
ENSG00000270811	0,0	0,0	0,0	0,0
ENSG00000270812	0,0	0,0	0,0	0,0
ENSG00000270813	0,0	0,0	1,0	1,0
ENSG00000270814	0,0	0,0	0,0	0,0
ENSG00000270815	0,0	0,0	0,0	0,0
ENSG00000270818	0,0	0,0	0,0	0,0
ENSG00000270822	0,0	0,0	0,0	2,0
ENSG00000270824	0,0	0,0	0,0	0,0
ENSG00000270826	0,0	0,0	0,0	0,0
ENSG00000270830	0,0	0,0	0,0	0,0
ENSG00000270831	0,0	0,0	0,0	0,0
ENSG00000270832	0,0	0,0	0,0	0,0
ENSG00000270835	0,0	0,0	0,0	0,0
ENSG00000270837	0,0	0,0	0,0	0,0
ENSG00000270838	0,0	0,0	0,0	0,0
ENSG00000270839	0,0	0,0	0,0	0,0
ENSG00000270842	0,0	0,0	0,0	0,0
ENSG00000270846	0,0	0,0	0,0	0,0
ENSG00000270849	0,0	0,0	0,0	0,0
ENSG00000270850	0,0	0,0	0,0	0,0
ENSG00000270852	0,0	0,0	0,0	0,0
ENSG00000270855	0,0	0,0	0,0	0,0
ENSG00000270856	0,0	0,0	0,0	0,0
ENSG00000270857	0,0	0,0	0,0	0,0
ENSG00000270858	0,0	0,0	0,0	0,0
ENSG00000270859	0,0	0,0	0,0	0,0
ENSG00000270861	0,0	0,0	0,0	0,0
ENSG00000270863	0,0	0,0	1,0	1,0
ENSG00000270864	0,0	0,0	0,0	0,0
ENSG00000270865	0,0	0,0	0,0	0,0
ENSG00000270868	0,0	0,0	0,0	0,0
ENSG00000270870	0,0	0,0	0,0	0,0
ENSG00000270872	166,0	77,0	168,0	74,0
ENSG00000270874	0,0	1,0	0,0	0,0
ENSG00000270878	0,0	0,0	2,0	0,0
ENSG00000270880	0,0	0,0	0,0	0,0
ENSG00000270882	78,0	75,0	67,0	44,0
ENSG00000270885	66,0	158,0	82,0	116,0
ENSG00000270889	0,0	0,0	0,0	0,0
ENSG00000270890	12,0	4,0	12,0	4,0
ENSG00000270891	0,0	0,0	0,0	0,0
ENSG00000270892	0,0	0,0	0,0	0,0
ENSG00000270893	0,0	0,0	0,0	0,0
ENSG00000270896	0,0	0,0	0,0	0,0
ENSG00000270897	0,0	0,0	0,0	0,0
ENSG00000270898	0,0	0,0	1,0	1,0
ENSG00000270900	0,0	0,0	0,0	0,0
ENSG00000270902	0,0	0,0	0,0	0,0
ENSG00000270903	1,0	4,0	5,0	4,0
ENSG00000270904	0,0	0,0	0,0	0,0
ENSG00000270906	3,0	0,0	4,0	0,0
ENSG00000270909	1,0	1,0	0,0	0,0
ENSG00000270911	0,0	0,0	0,0	0,0
ENSG00000270912	0,0	0,0	0,0	0,0
ENSG00000270914	0,0	0,0	0,0	0,0
ENSG00000270915	0,0	0,0	0,0	0,0
ENSG00000270916	0,0	0,0	0,0	0,0
ENSG00000270917	1,0	0,0	3,0	1,0
ENSG00000270920	0,0	0,0	0,0	0,0
ENSG00000270921	0,0	0,0	0,0	0,0
ENSG00000270923	6,0	5,0	3,0	0,0
ENSG00000270924	0,0	0,0	0,0	0,0
ENSG00000270926	1,0	0,0	0,0	0,0
ENSG00000270927	0,0	0,0	0,0	0,0
ENSG00000270929	0,0	0,0	0,0	0,0
ENSG00000270930	0,0	1,0	0,0	0,0
ENSG00000270934	0,0	0,0	0,0	0,0
ENSG00000270935	0,0	0,0	0,0	0,0
ENSG00000270936	0,0	0,0	0,0	0,0
ENSG00000270938	6,0	3,0	1,0	1,0
ENSG00000270941	0,0	0,0	0,0	0,0
ENSG00000270945	0,0	0,0	0,0	0,0
ENSG00000270946	0,0	0,0	0,0	0,0
ENSG00000270948	0,0	2,0	1,0	0,0
ENSG00000270954	0,0	0,0	0,0	0,0
ENSG00000270955	0,0	0,0	0,0	0,0
ENSG00000270957	0,0	0,0	0,0	0,0
ENSG00000270960	0,0	0,0	0,0	0,0
ENSG00000270961	0,0	0,0	0,0	0,0
ENSG00000270962	1,0	2,0	1,0	4,0
ENSG00000270965	0,0	0,0	0,0	0,0
ENSG00000270966	0,0	1,0	2,0	0,0
ENSG00000270969	0,0	0,0	0,0	0,0
ENSG00000270971	0,0	0,0	0,0	0,0
ENSG00000270973	0,0	0,0	0,0	0,0
ENSG00000270975	1,0	0,0	0,0	0,0
ENSG00000270976	0,0	0,0	0,0	0,0
ENSG00000270978	0,0	0,0	0,0	0,0
ENSG00000270980	0,0	0,0	0,0	0,0
ENSG00000270981	0,0	0,0	3,0	0,0
ENSG00000270982	0,0	0,0	0,0	0,0
ENSG00000270983	0,0	2,0	1,0	0,0
ENSG00000270986	2,0	0,0	3,0	1,0
ENSG00000270987	1,0	0,0	0,0	0,0
ENSG00000270989	0,0	0,0	0,0	0,0
ENSG00000270990	0,0	0,0	0,0	0,0
ENSG00000270992	0,0	0,0	0,0	0,0
ENSG00000270993	0,0	0,0	1,0	1,0
ENSG00000270994	0,0	0,0	0,0	0,0
ENSG00000270995	0,0	0,0	0,0	0,0
ENSG00000270997	0,0	0,0	0,0	0,0
ENSG00000270999	0,0	0,0	0,0	0,0
ENSG00000271002	1,0	0,0	0,0	0,0
ENSG00000271003	0,0	0,0	0,0	0,0
ENSG00000271005	0,0	0,0	0,0	0,0
ENSG00000271010	2,0	0,0	4,0	1,0
ENSG00000271013	3,0	1,0	1,0	2,0
ENSG00000271014	0,0	0,0	0,0	0,0
ENSG00000271015	0,0	0,0	0,0	0,0
ENSG00000271018	0,0	0,0	0,0	1,0
ENSG00000271021	0,0	0,0	4,0	2,0
ENSG00000271022	0,0	0,0	0,0	0,0
ENSG00000271024	0,0	0,0	1,0	0,0
ENSG00000271025	0,0	0,0	0,0	0,0
ENSG00000271026	0,0	0,0	0,0	0,0
ENSG00000271027	0,0	0,0	0,0	0,0
ENSG00000271028	0,0	0,0	0,0	0,0
ENSG00000271029	1,0	0,0	1,0	0,0
ENSG00000271034	0,0	0,0	0,0	0,0
ENSG00000271035	0,0	0,0	0,0	0,0
ENSG00000271036	0,0	0,0	0,0	0,0
ENSG00000271041	0,0	0,0	0,0	0,0
ENSG00000271042	0,0	0,0	0,0	0,0
ENSG00000271043	0,0	0,0	3,0	1,0
ENSG00000271044	0,0	0,0	0,0	0,0
ENSG00000271045	0,0	0,0	0,0	0,0
ENSG00000271047	0,0	0,0	0,0	0,0
ENSG00000271048	0,0	0,0	0,0	0,0
ENSG00000271049	0,0	1,0	1,0	1,0
ENSG00000271052	0,0	0,0	0,0	0,0
ENSG00000271053	0,0	0,0	0,0	0,0
ENSG00000271056	0,0	0,0	0,0	0,0
ENSG00000271057	0,0	0,0	0,0	0,0
ENSG00000271063	0,0	0,0	0,0	0,0
ENSG00000271064	1,0	6,0	4,0	1,0
ENSG00000271070	0,0	0,0	0,0	0,0
ENSG00000271071	2,0	0,0	8,0	1,0
ENSG00000271072	1,0	1,0	2,0	1,0
ENSG00000271074	0,0	0,0	0,0	0,0
ENSG00000271075	7,0	5,0	8,0	5,0
ENSG00000271077	0,0	0,0	0,0	0,0
ENSG00000271078	0,0	0,0	0,0	0,0
ENSG00000271079	0,0	0,0	12,0	6,0
ENSG00000271081	0,0	0,0	1,0	0,0
ENSG00000271088	0,0	0,0	0,0	0,0
ENSG00000271092	12,0	30,0	22,0	15,0
ENSG00000271093	0,0	0,0	0,0	0,0
ENSG00000271094	0,0	0,0	0,0	0,0
ENSG00000271095	5,0	4,0	3,0	0,0
ENSG00000271096	0,0	0,0	0,0	0,0
ENSG00000271097	0,0	0,0	1,0	0,0
ENSG00000271098	0,0	0,0	0,0	0,0
ENSG00000271099	2,0	0,0	1,0	1,0
ENSG00000271100	0,0	0,0	0,0	0,0
ENSG00000271101	0,0	0,0	0,0	0,0
ENSG00000271105	3,0	1,0	6,0	1,0
ENSG00000271108	0,0	0,0	0,0	0,0
ENSG00000271111	0,0	0,0	0,0	0,0
ENSG00000271113	0,0	0,0	0,0	0,0
ENSG00000271114	0,0	0,0	0,0	0,0
ENSG00000271115	0,0	0,0	0,0	0,0
ENSG00000271117	0,0	0,0	0,0	0,0
ENSG00000271118	0,0	0,0	0,0	0,0
ENSG00000271121	83,0	82,0	111,0	116,0
ENSG00000271123	0,0	0,0	0,0	0,0
ENSG00000271128	0,0	0,0	0,0	0,0
ENSG00000271129	0,0	0,0	0,0	0,0
ENSG00000271130	0,0	0,0	0,0	0,0
ENSG00000271131	0,0	0,0	0,0	0,0
ENSG00000271134	0,0	0,0	1,0	0,0
ENSG00000271136	0,0	0,0	0,0	1,0
ENSG00000271137	0,0	0,0	0,0	0,0
ENSG00000271138	1,0	0,0	0,0	0,0
ENSG00000271140	0,0	0,0	0,0	0,0
ENSG00000271142	0,0	0,0	0,0	0,0
ENSG00000271143	0,0	0,0	0,0	0,0
ENSG00000271146	0,0	0,0	1,0	0,0
ENSG00000271149	0,0	0,0	0,0	0,0
ENSG00000271150	0,0	0,0	1,0	1,0
ENSG00000271153	0,0	2,0	0,0	0,0
ENSG00000271154	0,0	0,0	0,0	0,0
ENSG00000271157	0,0	0,0	0,0	0,0
ENSG00000271158	0,0	0,0	0,0	0,0
ENSG00000271159	0,0	0,0	0,0	0,0
ENSG00000271161	6,0	6,0	3,0	3,0
ENSG00000271162	0,0	0,0	0,0	0,0
ENSG00000271163	0,0	0,0	0,0	0,0
ENSG00000271164	0,0	0,0	0,0	0,0
ENSG00000271166	0,0	0,0	0,0	0,0
ENSG00000271173	0,0	0,0	0,0	0,0
ENSG00000271174	0,0	0,0	0,0	0,0
ENSG00000271175	0,0	0,0	0,0	0,0
ENSG00000271177	0,0	0,0	0,0	0,0
ENSG00000271178	0,0	0,0	0,0	0,0
ENSG00000271179	0,0	0,0	0,0	0,0
ENSG00000271180	2,0	0,0	0,0	0,0
ENSG00000271181	0,0	0,0	0,0	0,0
ENSG00000271182	0,0	0,0	0,0	0,0
ENSG00000271184	0,0	0,0	0,0	0,0
ENSG00000271187	0,0	0,0	0,0	0,0
ENSG00000271190	0,0	0,0	0,0	0,0
ENSG00000271194	0,0	0,0	0,0	0,0
ENSG00000271195	0,0	0,0	0,0	0,0
ENSG00000271196	0,0	0,0	0,0	0,0
ENSG00000271198	0,0	0,0	0,0	1,0
ENSG00000271202	0,0	0,0	0,0	0,0
ENSG00000271205	0,0	0,0	0,0	0,0
ENSG00000271207	0,0	4,0	1,0	1,0
ENSG00000271209	0,0	0,0	0,0	0,0
ENSG00000271211	0,0	0,0	0,0	0,0
ENSG00000271214	0,0	0,0	0,0	0,0
ENSG00000271215	0,0	0,0	0,0	0,0
ENSG00000271219	0,0	0,0	0,0	0,0
ENSG00000271220	0,0	0,0	0,0	0,0
ENSG00000271222	0,0	0,0	0,0	0,0
ENSG00000271225	0,0	0,0	0,0	0,0
ENSG00000271227	0,0	0,0	0,0	0,0
ENSG00000271230	0,0	0,0	0,0	0,0
ENSG00000271231	0,0	0,0	0,0	0,0
ENSG00000271232	0,0	0,0	0,0	0,0
ENSG00000271235	0,0	0,0	0,0	0,0
ENSG00000271236	1,0	0,0	0,0	1,0
ENSG00000271237	0,0	0,0	0,0	0,0
ENSG00000271238	0,0	0,0	0,0	0,0
ENSG00000271240	0,0	0,0	0,0	0,0
ENSG00000271242	0,0	0,0	0,0	0,0
ENSG00000271243	0,0	0,0	0,0	0,0
ENSG00000271245	0,0	0,0	0,0	0,0
ENSG00000271248	0,0	0,0	0,0	0,0
ENSG00000271249	0,0	0,0	0,0	0,0
ENSG00000271250	0,0	0,0	0,0	0,0
ENSG00000271251	0,0	0,0	0,0	0,0
ENSG00000271253	0,0	0,0	0,0	0,0
ENSG00000271254	1054,0	462,0	1010,0	358,0
ENSG00000271257	0,0	0,0	0,0	0,0
ENSG00000271264	0,0	0,0	0,0	0,0
ENSG00000271266	0,0	0,0	0,0	0,0
ENSG00000271267	2,0	0,0	2,0	0,0
ENSG00000271268	0,0	0,0	0,0	0,0
ENSG00000271269	0,0	0,0	0,0	0,0
ENSG00000271271	0,0	0,0	0,0	0,0
ENSG00000271272	0,0	0,0	0,0	0,0
ENSG00000271275	0,0	0,0	0,0	0,0
ENSG00000271277	0,0	0,0	0,0	0,0
ENSG00000271278	1,0	2,0	1,0	0,0
ENSG00000271283	0,0	0,0	0,0	0,0
ENSG00000271284	0,0	0,0	0,0	0,0
ENSG00000271286	1,0	0,0	0,0	1,0
ENSG00000271287	0,0	0,0	0,0	0,0
ENSG00000271288	0,0	0,0	0,0	0,0
ENSG00000271290	0,0	0,0	0,0	0,0
ENSG00000271291	0,0	0,0	0,0	0,0
ENSG00000271296	0,0	0,0	0,0	0,0
ENSG00000271298	0,0	0,0	0,0	0,0
ENSG00000271299	0,0	0,0	0,0	0,0
ENSG00000271302	0,0	0,0	0,0	0,0
ENSG00000271303	1005,0	837,0	1079,0	658,0
ENSG00000271304	0,0	1,0	0,0	0,0
ENSG00000271306	0,0	0,0	0,0	0,0
ENSG00000271307	0,0	0,0	0,0	0,0
ENSG00000271309	0,0	0,0	0,0	0,0
ENSG00000271313	0,0	0,0	0,0	0,0
ENSG00000271315	0,0	0,0	0,0	0,0
ENSG00000271317	0,0	0,0	0,0	0,0
ENSG00000271318	0,0	1,0	2,0	0,0
ENSG00000271321	0,0	2,0	0,0	0,0
ENSG00000271322	0,0	0,0	0,0	0,0
ENSG00000271328	0,0	0,0	0,0	0,0
ENSG00000271329	0,0	0,0	0,0	0,0
ENSG00000271330	0,0	0,0	0,0	0,0
ENSG00000271332	0,0	0,0	0,0	0,0
ENSG00000271333	0,0	0,0	0,0	0,0
ENSG00000271336	0,0	0,0	0,0	0,0
ENSG00000271337	0,0	1,0	6,0	1,0
ENSG00000271338	0,0	0,0	0,0	0,0
ENSG00000271339	0,0	0,0	0,0	0,0
ENSG00000271340	0,0	0,0	0,0	0,0
ENSG00000271343	0,0	0,0	0,0	0,0
ENSG00000271346	0,0	0,0	0,0	0,0
ENSG00000271349	0,0	0,0	0,0	0,0
ENSG00000271350	0,0	0,0	0,0	0,0
ENSG00000271351	0,0	0,0	0,0	0,0
ENSG00000271353	0,0	0,0	0,0	0,0
ENSG00000271355	0,0	0,0	0,0	0,0
ENSG00000271356	0,0	0,0	0,0	0,0
ENSG00000271357	0,0	0,0	0,0	0,0
ENSG00000271358	0,0	0,0	0,0	0,0
ENSG00000271361	1,0	0,0	0,0	4,0
ENSG00000271362	0,0	0,0	0,0	0,0
ENSG00000271364	0,0	0,0	0,0	0,0
ENSG00000271365	0,0	0,0	0,0	0,0
ENSG00000271368	0,0	0,0	0,0	0,0
ENSG00000271369	0,0	0,0	0,0	0,0
ENSG00000271370	0,0	0,0	0,0	0,0
ENSG00000271373	0,0	0,0	0,0	0,0
ENSG00000271375	0,0	0,0	0,0	0,0
ENSG00000271377	0,0	0,0	0,0	0,0
ENSG00000271378	0,0	0,0	0,0	0,0
ENSG00000271379	0,0	0,0	0,0	0,0
ENSG00000271381	0,0	0,0	0,0	0,0
ENSG00000271383	1615,0	1685,0	1268,0	558,0
ENSG00000271385	0,0	0,0	0,0	0,0
ENSG00000271386	0,0	0,0	0,0	0,0
ENSG00000271389	0,0	0,0	0,0	0,0
ENSG00000271396	3,0	2,0	3,0	2,0
ENSG00000271397	0,0	0,0	0,0	0,0
ENSG00000271399	0,0	0,0	0,0	0,0
ENSG00000271400	0,0	0,0	0,0	0,0
ENSG00000271402	0,0	0,0	0,0	0,0
ENSG00000271404	0,0	0,0	0,0	1,0
ENSG00000271408	0,0	0,0	0,0	0,0
ENSG00000271410	0,0	0,0	0,0	0,0
ENSG00000271412	0,0	0,0	0,0	0,0
ENSG00000271413	0,0	0,0	0,0	0,0
ENSG00000271414	0,0	0,0	1,0	0,0
ENSG00000271415	0,0	1,0	0,0	0,0
ENSG00000271418	0,0	0,0	0,0	0,0
ENSG00000271419	0,0	0,0	0,0	0,0
ENSG00000271421	0,0	0,0	0,0	0,0
ENSG00000271423	0,0	0,0	0,0	0,0
ENSG00000271424	0,0	0,0	1,0	0,0
ENSG00000271425	1697,0	1295,0	2904,0	1347,0
ENSG00000271426	0,0	0,0	0,0	0,0
ENSG00000271428	0,0	1,0	1,0	1,0
ENSG00000271429	0,0	0,0	0,0	0,0
ENSG00000271433	0,0	0,0	0,0	0,0
ENSG00000271435	1,0	0,0	0,0	0,0
ENSG00000271437	0,0	0,0	0,0	0,0
ENSG00000271439	0,0	0,0	0,0	0,0
ENSG00000271440	0,0	0,0	0,0	0,0
ENSG00000271443	0,0	0,0	0,0	0,0
ENSG00000271447	0,0	3,0	2,0	3,0
ENSG00000271449	0,0	0,0	0,0	0,0
ENSG00000271454	0,0	0,0	0,0	0,0
ENSG00000271455	0,0	0,0	0,0	0,0
ENSG00000271456	0,0	0,0	0,0	0,0
ENSG00000271457	0,0	0,0	0,0	0,0
ENSG00000271459	0,0	0,0	0,0	0,0
ENSG00000271461	0,0	0,0	0,0	0,0
ENSG00000271462	0,0	0,0	0,0	0,0
ENSG00000271464	0,0	0,0	0,0	0,0
ENSG00000271465	0,0	0,0	0,0	0,0
ENSG00000271466	0,0	0,0	0,0	0,0
ENSG00000271468	0,0	0,0	0,0	0,0
ENSG00000271475	0,0	0,0	0,0	0,0
ENSG00000271477	0,0	0,0	0,0	0,0
ENSG00000271480	0,0	0,0	0,0	0,0
ENSG00000271482	0,0	0,0	0,0	0,0
ENSG00000271483	0,0	0,0	0,0	0,0
ENSG00000271484	0,0	0,0	1,0	0,0
ENSG00000271486	0,0	0,0	0,0	0,0
ENSG00000271488	0,0	0,0	0,0	0,0
ENSG00000271490	0,0	0,0	1,0	0,0
ENSG00000271491	0,0	0,0	0,0	0,0
ENSG00000271492	0,0	0,0	0,0	0,0
ENSG00000271494	0,0	0,0	0,0	0,0
ENSG00000271495	0,0	0,0	0,0	0,0
ENSG00000271496	0,0	0,0	0,0	0,0
ENSG00000271498	0,0	0,0	0,0	0,0
ENSG00000271499	1,0	0,0	1,0	0,0
ENSG00000271500	1,0	0,0	0,0	1,0
ENSG00000271502	0,0	0,0	0,0	0,0
ENSG00000271503	5,0	2,0	5,0	3,0
ENSG00000271507	0,0	0,0	0,0	0,0
ENSG00000271508	0,0	0,0	0,0	0,0
ENSG00000271509	0,0	0,0	0,0	0,0
ENSG00000271511	0,0	1,0	1,0	1,0
ENSG00000271519	17,0	20,0	34,0	11,0
ENSG00000271523	0,0	0,0	0,0	0,0
ENSG00000271524	0,0	1,0	2,0	3,0
ENSG00000271525	0,0	0,0	0,0	0,0
ENSG00000271526	0,0	0,0	0,0	0,0
ENSG00000271527	0,0	0,0	1,0	0,0
ENSG00000271530	0,0	0,0	0,0	0,0
ENSG00000271532	0,0	0,0	0,0	0,0
ENSG00000271536	0,0	0,0	0,0	0,0
ENSG00000271537	0,0	1,0	1,0	1,0
ENSG00000271543	1,0	0,0	0,0	0,0
ENSG00000271544	0,0	0,0	0,0	0,0
ENSG00000271546	0,0	1,0	0,0	0,0
ENSG00000271547	10,0	4,0	12,0	7,0
ENSG00000271550	0,0	2,0	3,0	0,0
ENSG00000271557	0,0	0,0	0,0	0,0
ENSG00000271558	0,0	0,0	0,0	0,0
ENSG00000271559	0,0	0,0	0,0	0,0
ENSG00000271560	0,0	0,0	0,0	0,0
ENSG00000271563	0,0	0,0	0,0	0,0
ENSG00000271565	0,0	0,0	0,0	0,0
ENSG00000271567	0,0	0,0	0,0	0,0
ENSG00000271568	0,0	0,0	0,0	0,0
ENSG00000271569	0,0	0,0	0,0	0,0
ENSG00000271573	0,0	0,0	0,0	0,0
ENSG00000271578	0,0	0,0	0,0	0,0
ENSG00000271580	3,0	1,0	5,0	1,0
ENSG00000271581	0,0	3,0	0,0	0,0
